INSERT INTO registration(transaction_id,transaction_code,regis_date,student_id,promotion_id,course_id,branch_id,full_cost,discounted_cost,seat_no,note,paid_method,paid_round,paid_date,username,status,is_paid) VALUES ('11560' ,'SA151510007' ,'2015/10/08 01:00:56 ' ,'6868' ,'0' ,'341' ,'1' ,'3500' ,'3500' ,'1' ,'3224234' ,'4' ,'0' ,'2015/10/13 00:00:00 ' ,'netta' ,'0' ,'1' )
UPDATE payment SET course_id='1' ,sum_all_cost='34500' ,sum_max_payable='34500' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:00:56' ,paid_round='0' ,status='0'  WHERE course_id=1
UPDATE payment SET course_id='2095' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2095
UPDATE payment SET course_id='2109' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2109
UPDATE payment SET course_id='2113' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2113
UPDATE payment SET course_id='2117' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2117
UPDATE payment SET course_id='2121' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2121
UPDATE payment SET course_id='2125' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2125
UPDATE payment SET course_id='2129' ,sum_all_cost='1000' ,sum_max_payable='1000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2129
UPDATE payment SET course_id='2133' ,sum_all_cost='4000' ,sum_max_payable='4000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2133
UPDATE payment SET course_id='2137' ,sum_all_cost='1000' ,sum_max_payable='1000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2137
UPDATE payment SET course_id='2141' ,sum_all_cost='2000' ,sum_max_payable='2000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2141
UPDATE payment SET course_id='2145' ,sum_all_cost='1000' ,sum_max_payable='1000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2145
UPDATE payment SET course_id='2173' ,sum_all_cost='80700' ,sum_max_payable='80700' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2173
UPDATE payment SET course_id='2200' ,sum_all_cost='14000' ,sum_max_payable='14000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2200
UPDATE payment SET course_id='2201' ,sum_all_cost='11400' ,sum_max_payable='11400' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2201
UPDATE payment SET course_id='2202' ,sum_all_cost='480' ,sum_max_payable='480' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2202
UPDATE payment SET course_id='2204' ,sum_all_cost='59850' ,sum_max_payable='59850' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2204
UPDATE payment SET course_id='2205' ,sum_all_cost='21000' ,sum_max_payable='21000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2205
UPDATE payment SET course_id='2210' ,sum_all_cost='6986' ,sum_max_payable='6986' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2210
UPDATE payment SET course_id='2234' ,sum_all_cost='209875' ,sum_max_payable='209875' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2234
UPDATE payment SET course_id='2253' ,sum_all_cost='10500' ,sum_max_payable='10500' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2253
UPDATE payment SET course_id='2254' ,sum_all_cost='499' ,sum_max_payable='499' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2254
UPDATE payment SET course_id='2256' ,sum_all_cost='111200' ,sum_max_payable='111200' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2256
UPDATE payment SET course_id='2257' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2257
UPDATE payment SET course_id='2258' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2258
UPDATE payment SET course_id='2260' ,sum_all_cost='2500' ,sum_max_payable='2500' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2260
UPDATE payment SET course_id='2267' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2267
UPDATE payment SET course_id='2332' ,sum_all_cost='4000' ,sum_max_payable='4000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2332
UPDATE payment SET course_id='2333' ,sum_all_cost='6000' ,sum_max_payable='6000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2333
UPDATE payment SET course_id='2339' ,sum_all_cost='36000' ,sum_max_payable='36000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2339
UPDATE payment SET course_id='2351' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2351
UPDATE payment SET course_id='2365' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2365
UPDATE payment SET course_id='2369' ,sum_all_cost='7500' ,sum_max_payable='7500' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2369
UPDATE payment SET course_id='2370' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2370
UPDATE payment SET course_id='2387' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2387
UPDATE payment SET course_id='2390' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2390
UPDATE payment SET course_id='2418' ,sum_all_cost='79000' ,sum_max_payable='79000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2418
UPDATE payment SET course_id='2510' ,sum_all_cost='74460' ,sum_max_payable='74460' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2510
UPDATE payment SET course_id='2511' ,sum_all_cost='14000' ,sum_max_payable='14000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2511
UPDATE payment SET course_id='2512' ,sum_all_cost='6040' ,sum_max_payable='6040' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2512
UPDATE payment SET course_id='2513' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2513
UPDATE payment SET course_id='2521' ,sum_all_cost='27000' ,sum_max_payable='27000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2521
UPDATE payment SET course_id='2522' ,sum_all_cost='3000' ,sum_max_payable='3000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2522
UPDATE payment SET course_id='2523' ,sum_all_cost='3000' ,sum_max_payable='3000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2523
UPDATE payment SET course_id='2524' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2524
UPDATE payment SET course_id='2560' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2560
UPDATE payment SET course_id='2562' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2562
UPDATE payment SET course_id='2572' ,sum_all_cost='39500' ,sum_max_payable='39500' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2572
UPDATE payment SET course_id='2573' ,sum_all_cost='6000' ,sum_max_payable='6000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2573
UPDATE payment SET course_id='2574' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2574
UPDATE payment SET course_id='2575' ,sum_all_cost='3000' ,sum_max_payable='3000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2575
UPDATE payment SET course_id='2577' ,sum_all_cost='7000' ,sum_max_payable='7000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2577
UPDATE payment SET course_id='2578' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2578
UPDATE payment SET course_id='2669' ,sum_all_cost='36800' ,sum_max_payable='36800' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2669
UPDATE payment SET course_id='2674' ,sum_all_cost='7600' ,sum_max_payable='7600' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2674
UPDATE payment SET course_id='2675' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2675
UPDATE payment SET course_id='2676' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2676
UPDATE payment SET course_id='2681' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2681
UPDATE payment SET course_id='2686' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2686
UPDATE payment SET course_id='2691' ,sum_all_cost='2850' ,sum_max_payable='2850' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2691
UPDATE payment SET course_id='2693' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2693
UPDATE payment SET course_id='2729' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2729
UPDATE payment SET course_id='2730' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2730
UPDATE payment SET course_id='2731' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2731
UPDATE payment SET course_id='2759' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2759
UPDATE payment SET course_id='2788' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2788
UPDATE payment SET course_id='2789' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2789
UPDATE payment SET course_id='2793' ,sum_all_cost='2990' ,sum_max_payable='2990' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2793
UPDATE payment SET course_id='2798' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2798
UPDATE payment SET course_id='2803' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2803
UPDATE payment SET course_id='2808' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2808
UPDATE payment SET course_id='2840' ,sum_all_cost='40000' ,sum_max_payable='40000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2840
UPDATE payment SET course_id='2842' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2842
UPDATE payment SET course_id='2847' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2847
UPDATE payment SET course_id='2855' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2855
UPDATE payment SET course_id='2880' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2880
UPDATE payment SET course_id='2885' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2885
UPDATE payment SET course_id='2890' ,sum_all_cost='8500' ,sum_max_payable='8500' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2890
UPDATE payment SET course_id='2895' ,sum_all_cost='500' ,sum_max_payable='500' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2895
UPDATE payment SET course_id='2900' ,sum_all_cost='16000' ,sum_max_payable='16000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2900
UPDATE payment SET course_id='2905' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2905
UPDATE payment SET course_id='2910' ,sum_all_cost='11500' ,sum_max_payable='11500' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2910
UPDATE payment SET course_id='2916' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2916
UPDATE payment SET course_id='2931' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2931
UPDATE payment SET course_id='3003' ,sum_all_cost='53000' ,sum_max_payable='53000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=3003
UPDATE payment SET course_id='3004' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=3004
UPDATE payment SET course_id='3005' ,sum_all_cost='210000' ,sum_max_payable='210000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=3005
UPDATE payment SET course_id='3250' ,sum_all_cost='1200' ,sum_max_payable='1200' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=3250
INSERT INTO registration(transaction_id,transaction_code,regis_date,student_id,promotion_id,course_id,branch_id,full_cost,discounted_cost,seat_no,note,paid_method,paid_round,paid_date,username,status,is_paid) VALUES ('11562' ,'VA151510009' ,'2015/10/08 01:21:49 ' ,'4643' ,'0' ,'663' ,'1' ,'1000' ,'1000' ,'3' ,'' ,'5' ,'0' ,'2558/10/08 00:00:00 ' ,'netta' ,'0' ,'1' )
UPDATE payment SET course_id='1' ,sum_all_cost='34500' ,sum_max_payable='34500' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=1
UPDATE payment SET course_id='2' ,sum_all_cost='49000' ,sum_max_payable='49000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=2
UPDATE payment SET course_id='3' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=3
UPDATE payment SET course_id='5' ,sum_all_cost='52200' ,sum_max_payable='52200' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=5
UPDATE payment SET course_id='9' ,sum_all_cost='120000' ,sum_max_payable='120000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=9
UPDATE payment SET course_id='49' ,sum_all_cost='39700' ,sum_max_payable='39700' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=49
UPDATE payment SET course_id='107' ,sum_all_cost='5000' ,sum_max_payable='5000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=107
UPDATE payment SET course_id='108' ,sum_all_cost='14500' ,sum_max_payable='14500' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=108
UPDATE payment SET course_id='109' ,sum_all_cost='5000' ,sum_max_payable='5000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=109
UPDATE payment SET course_id='143' ,sum_all_cost='48000' ,sum_max_payable='48000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=143
UPDATE payment SET course_id='144' ,sum_all_cost='15000' ,sum_max_payable='15000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=144
UPDATE payment SET course_id='146' ,sum_all_cost='3000' ,sum_max_payable='3000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=146
UPDATE payment SET course_id='147' ,sum_all_cost='108000' ,sum_max_payable='108000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=147
UPDATE payment SET course_id='148' ,sum_all_cost='137500' ,sum_max_payable='137500' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=148
UPDATE payment SET course_id='158' ,sum_all_cost='9900' ,sum_max_payable='9900' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=158
UPDATE payment SET course_id='159' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=159
UPDATE payment SET course_id='160' ,sum_all_cost='12530' ,sum_max_payable='12530' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:49' ,paid_round='0' ,status='0'  WHERE course_id=160
UPDATE payment SET course_id='161' ,sum_all_cost='11800' ,sum_max_payable='11800' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=161
UPDATE payment SET course_id='162' ,sum_all_cost='26120' ,sum_max_payable='26120' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=162
UPDATE payment SET course_id='163' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=163
UPDATE payment SET course_id='169' ,sum_all_cost='2400' ,sum_max_payable='2400' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=169
UPDATE payment SET course_id='171' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=171
UPDATE payment SET course_id='235' ,sum_all_cost='118600' ,sum_max_payable='118600' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=235
UPDATE payment SET course_id='246' ,sum_all_cost='12200' ,sum_max_payable='12200' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=246
UPDATE payment SET course_id='247' ,sum_all_cost='5900' ,sum_max_payable='5900' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=247
UPDATE payment SET course_id='248' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=248
UPDATE payment SET course_id='249' ,sum_all_cost='19800' ,sum_max_payable='19800' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=249
UPDATE payment SET course_id='296' ,sum_all_cost='18000' ,sum_max_payable='18000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=296
UPDATE payment SET course_id='297' ,sum_all_cost='70800' ,sum_max_payable='70800' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=297
UPDATE payment SET course_id='338' ,sum_all_cost='144000' ,sum_max_payable='144000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=338
UPDATE payment SET course_id='339' ,sum_all_cost='159600' ,sum_max_payable='159600' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=339
UPDATE payment SET course_id='340' ,sum_all_cost='140000' ,sum_max_payable='140000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=340
UPDATE payment SET course_id='341' ,sum_all_cost='39250' ,sum_max_payable='39250' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=341
UPDATE payment SET course_id='342' ,sum_all_cost='30900' ,sum_max_payable='30900' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=342
UPDATE payment SET course_id='343' ,sum_all_cost='56000' ,sum_max_payable='56000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=343
UPDATE payment SET course_id='344' ,sum_all_cost='60800' ,sum_max_payable='60800' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=344
UPDATE payment SET course_id='413' ,sum_all_cost='46800' ,sum_max_payable='46800' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=413
UPDATE payment SET course_id='441' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=441
UPDATE payment SET course_id='442' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=442
UPDATE payment SET course_id='443' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=443
UPDATE payment SET course_id='444' ,sum_all_cost='0' ,sum_max_payable='0' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=444
UPDATE payment SET course_id='450' ,sum_all_cost='78760' ,sum_max_payable='78760' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=450
UPDATE payment SET course_id='457' ,sum_all_cost='35000' ,sum_max_payable='35000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=457
UPDATE payment SET course_id='460' ,sum_all_cost='1000' ,sum_max_payable='1000' ,sum_paid_cost='0' ,last_paid_date='2015/10/08 01:21:50' ,paid_round='0' ,status='0'  WHERE course_id=460
